Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
722,0,-1.495101,0.254828,-0.867098,-1889.718872,-686.715454,468.49469
723,0,-1.46998,0.259175,-0.850902,-1889.919189,-686.8573,468.47818
724,0,-1.454516,0.262609,-0.840141,-1889.668091,-686.835083,468.355652
725,0,-1.439595,0.265498,-0.829965,-1889.285278,-686.779907,468.285431
726,0,-1.422582,0.268769,-0.818838,-1888.905151,-686.691467,468.237701
727,0,-1.402988,0.272007,-0.806622,-1888.403687,-686.55658,468.231842
728,0,-1.380817,0.275669,-0.791976,-1888.112793,-686.345154,468.208771
729,0,-1.366362,0.278127,-0.78283,-1887.352905,-686.312195,468.085144
730,0,-1.352823,0.280918,-0.773993,-1887.111938,-686.18396,468.107025
731,0,-1.338887,0.283652,-0.764826,-1886.864136,-686.1203,468.10498
732,0,-1.329376,0.28565,-0.758519,-1886.545776,-686.075684,468.103943
733,0,-1.319487,0.287514,-0.751867,-1886.32605,-685.966309,468.057678
734,0,-1.36195,0.285215,-0.775529,-1885.537598,-685.721252,467.973999
735,0,-1.392159,0.283544,-0.791744,-1885.291504,-685.703247,468.069092
736,0,-1.362665,0.28736,-0.772918,-1885.30127,-685.844177,468.108063
737,0,-1.346452,0.290135,-0.762563,-1885.166016,-685.927856,468.203033
738,0,-1.30788,0.294345,-0.739542,-1884.92395,-685.923218,468.111145
739,0,-1.292094,0.295905,-0.730376,-1884.577271,-686.042236,468.143829
740,0,-1.275779,0.297543,-0.720195,-1884.394165,-686.163574,468.091553
741,0,-1.259661,0.299738,-0.710664,-1884.084351,-686.274841,468.028595
742,0,-1.243437,0.301346,-0.700462,-1883.959839,-686.441528,467.982147
743,0,-1.22979,0.30269,-0.691543,-1883.775391,-686.597168,467.915161
744,0,-1.220325,0.303803,-0.68523,-1883.711426,-686.73999,467.863495
745,0,-1.205021,0.305699,-0.675616,-1883.576172,-686.888,467.783447
746,0,-1.190606,0.306696,-0.667314,-1883.465454,-686.954163,467.71347
747,0,-1.175996,0.308764,-0.658947,-1883.396973,-686.969543,467.755005
748,0,-1.161417,0.310405,-0.651625,-1883.095337,-686.891235,467.691437
749,0,-1.147041,0.312139,-0.643626,-1883.049805,-686.881653,467.737915
750,0,-1.140334,0.313226,-0.640394,-1882.835083,-686.759399,467.793976
751,0,-1.134042,0.313778,-0.63771,-1882.666138,-686.720459,467.731354
752,0,-1.122666,0.314763,-0.632174,-1882.664062,-686.576172,467.674377
753,0,-1.13509,0.313224,-0.640076,-1882.545654,-686.514771,467.595947
754,0,-1.120706,0.315075,-0.631956,-1882.519531,-686.435425,467.517029
755,0,-1.110529,0.315778,-0.62749,-1882.494019,-686.378601,467.46402
756,0,-1.096956,0.316877,-0.620177,-1882.483643,-686.383301,467.329803
757,0,-1.106633,0.316739,-0.626172,-1882.564209,-686.311157,467.394836
758,0,-1.1101,0.316026,-0.628995,-1882.536011,-686.339966,467.389435
759,0,-1.098562,0.316857,-0.622912,-1882.505737,-686.344421,467.320526
760,0,-1.397541,0.293803,-0.792207,-1882.360718,-686.20636,467.278168
761,0,-1.382099,0.294679,-0.783728,-1882.692993,-686.421326,467.318817
762,0,-1.368179,0.295398,-0.775672,-1882.349487,-686.34375,467.229095
763,0,-1.34351,0.297574,-0.760817,-1882.757324,-686.562195,467.325592
764,0,-1.327,0.298769,-0.750989,-1882.881714,-686.703735,467.357208
765,0,-1.311876,0.299957,-0.741739,-1882.813477,-686.776489,467.398956
766,0,-1.298546,0.300625,-0.732739,-1883.06897,-686.854919,467.42804
767,0,-1.284693,0.300902,-0.723673,-1883.181152,-686.999817,467.400818
768,0,-1.271198,0.301647,-0.713873,-1883.296509,-687.061646,467.36319
769,0,-1.261572,0.301351,-0.706592,-1883.450439,-687.141663,467.31427
770,0,-1.252052,0.301935,-0.699266,-1883.623291,-687.206299,467.35025
771,0,-1.241342,0.302531,-0.691844,-1883.691284,-687.21875,467.242218
772,0,-1.23039,0.302825,-0.684358,-1883.804321,-687.28717,467.227295
773,0,-1.220906,0.302427,-0.678138,-1883.880493,-687.365356,467.143768
774,0,-1.210023,0.303928,-0.671352,-1883.89563,-687.302734,467.142975
775,0,-1.204544,0.303416,-0.667732,-1883.968262,-687.211487,467.112
776,0,-1.194471,0.303725,-0.661026,-1883.856323,-687.30365,467.052185
777,0,-1.202761,0.303124,-0.665744,-1883.976196,-687.13916,467.041473
778,0,-1.191244,0.304164,-0.660074,-1883.948853,-687.110413,467.064453
779,0,-1.179065,0.305294,-0.653564,-1883.931763,-687.031006,467.004791
780,0,-1.184501,0.305129,-0.657108,-1883.933228,-686.950928,467.072754
781,0,-1.191291,0.304671,-0.661471,-1883.81897,-686.90271,466.966858
782,0,-1.199153,0.303959,-0.66641,-1883.87915,-686.984985,466.983063
783,0,-1.19455,0.304496,-0.663608,-1883.857056,-686.914856,466.936401
784,0,-1.202874,0.304442,-0.668997,-1883.883179,-686.959595,466.942749
785,0,-1.208294,0.30359,-0.672092,-1883.694702,-686.977905,466.901733
786,0,-1.197625,0.304971,-0.666601,-1883.669434,-687.03894,466.945648
787,0,-1.188111,0.306393,-0.661034,-1883.680908,-687.10199,466.963745
788,0,-1.191884,0.306413,-0.663296,-1883.56189,-687.174072,466.998627
789,0,-1.186154,0.306784,-0.659735,-1883.5448,-687.19635,466.963501
790,0,-1.176048,0.307436,-0.65298,-1883.484863,-687.352722,466.935883
791,0,-1.165928,0.307868,-0.646748,-1883.48877,-687.36084,466.879761
792,0,-1.170172,0.307651,-0.64773,-1883.548096,-687.409485,466.95813
793,0,-1.160006,0.308386,-0.64106,-1883.536255,-687.409424,466.92749
794,0,-1.151276,0.308625,-0.634579,-1883.549072,-687.419922,467.006165
795,0,-1.141042,0.309599,-0.627609,-1883.515381,-687.416199,466.985992
796,0,-1.135402,0.309498,-0.624086,-1883.50293,-687.482849,466.983063
797,0,-1.147062,0.308769,-0.62959,-1883.587158,-687.42804,467.026398
798,0,-1.144966,0.308387,-0.627645,-1883.60144,-687.485107,467.031189
799,0,-1.150021,0.308184,-0.629885,-1883.562378,-687.48938,467.036774
800,0,-1.155093,0.307625,-0.631801,-1883.664795,-687.452576,467.078644
801,0,-1.14558,0.307913,-0.625259,-1883.613525,-687.459595,466.989685
802,0,-1.138691,0.308716,-0.620548,-1883.566772,-687.404785,467.005005
803,0,-1.147333,0.308005,-0.624768,-1883.59021,-687.472107,467.048706
804,0,-1.158342,0.306874,-0.630894,-1883.599854,-687.330627,467.016785
805,0,-1.151788,0.307239,-0.626523,-1883.530884,-687.400696,466.994232
806,0,-1.145583,0.307131,-0.622822,-1883.554443,-687.367432,467.022797
807,0,-1.139386,0.306477,-0.618073,-1883.489502,-687.375916,466.929962
808,0,-1.133966,0.305969,-0.612927,-1883.585327,-687.342896,466.908936
809,0,-1.144565,0.303858,-0.616526,-1883.745972,-687.325623,466.940399
810,0,-1.1515,0.302069,-0.618487,-1883.759277,-687.322632,466.951141
811,0,-1.166887,0.299598,-0.625309,-1883.715332,-687.290649,466.900543
812,0,-1.157637,0.299208,-0.6184,-1883.669678,-687.280518,466.893707
813,0,-1.164874,0.297157,-0.621162,-1883.638184,-687.25531,466.890106
814,0,-1.175743,0.29406,-0.62526,-1883.809448,-687.300903,466.937042
815,0,-1.170687,0.292292,-0.620028,-1883.639771,-687.37915,466.884613
816,0,-1.163517,0.290173,-0.613372,-1883.621826,-687.459778,466.862946
817,0,-1.175396,0.287163,-0.61758,-1883.826416,-687.535034,466.924927
818,0,-1.187258,0.28432,-0.622527,-1883.828003,-687.485352,466.887787
819,0,-1.198301,0.281753,-0.626976,-1883.749268,-687.648315,466.916931
820,0,-1.205519,0.276513,-0.626229,-1883.773193,-687.347107,466.927216
821,0,-1.208357,0.27539,-0.62726,-1883.740112,-687.443909,466.953674
822,0,-1.206683,0.275502,-0.626892,-1883.646118,-687.461853,466.940002
823,0,-1.185252,0.281838,-0.618643,-1883.529419,-687.841858,467.03186
824,0,-1.190757,0.281463,-0.622614,-1883.459229,-687.884888,466.983276
825,0,-1.197706,0.281321,-0.627416,-1883.480957,-687.920166,466.979919
826,0,-1.204976,0.281781,-0.634159,-1883.446655,-687.956238,466.953186
827,0,-1.206356,0.282347,-0.636217,-1883.301147,-688.009827,466.969208
828,0,-1.195576,0.285056,-0.6324,-1883.292236,-688.007141,466.953949
829,0,-1.18802,0.286148,-0.630201,-1883.169434,-688.136536,466.898865
830,0,-1.171169,0.28835,-0.623432,-1883.048706,-688.169312,466.824982
831,0,-1.16119,0.289943,-0.619331,-1882.820557,-688.14917,466.657928
832,0,-1.173295,0.289098,-0.628745,-1882.804565,-688.200623,466.586029
833,0,-1.180782,0.289582,-0.635377,-1882.900879,-688.196045,466.535645
834,0,-1.169274,0.290754,-0.630702,-1882.751343,-688.260254,466.473114
835,0,-1.162898,0.291767,-0.628169,-1882.69458,-688.236267,466.480072
836,0,-1.155431,0.293187,-0.625068,-1882.59729,-688.155029,466.489868
837,0,-1.142558,0.29415,-0.618411,-1882.601318,-688.12616,466.461823
838,0,-1.150214,0.293871,-0.623547,-1882.756592,-688.178467,466.568085
839,0,-1.15974,0.292852,-0.628935,-1882.836914,-688.150879,466.52121
840,0,-1.164166,0.292204,-0.631744,-1882.761719,-688.111023,466.499237
841,0,-1.15714,0.292711,-0.627706,-1882.700562,-688.095032,466.396942
842,0,-1.145731,0.293791,-0.621453,-1882.65979,-688.007019,466.371521
843,0,-1.138271,0.294891,-0.616546,-1882.620117,-687.927979,466.394897
844,0,-1.12624,0.296026,-0.609663,-1882.574707,-687.910339,466.390289
845,0,-1.117964,0.296706,-0.604785,-1882.374268,-687.88562,466.358978
846,0,-1.112359,0.297543,-0.600677,-1882.381958,-687.875793,466.327698
847,0,-1.110054,0.298564,-0.599864,-1882.30249,-687.878479,466.38916
848,0,-1.122587,0.298326,-0.607441,-1881.637695,-687.654846,466.271851
849,0,-1.135537,0.298566,-0.615049,-1881.514404,-687.590332,466.246582
850,0,-1.155359,0.298187,-0.626868,-1881.572876,-687.637817,466.294159
851,0,-1.160199,0.299246,-0.629692,-1881.475464,-687.489014,466.312561
852,0,-1.153704,0.300797,-0.626287,-1881.255005,-687.437927,466.241302
853,0,-1.161974,0.30262,-0.631719,-1880.571167,-687.121826,466.098816
854,0,-1.14525,0.305587,-0.622564,-1880.771118,-687.252808,466.074707
855,0,-1.138712,0.307835,-0.619585,-1880.603149,-687.16571,466.087189
856,0,-1.123167,0.311403,-0.611171,-1880.365479,-687.09906,465.994751
857,0,-1.107744,0.314933,-0.602805,-1880.065552,-686.96991,465.991089
858,0,-1.096182,0.31865,-0.597165,-1879.618774,-686.788147,465.931366
859,0,-1.084605,0.321624,-0.591601,-1879.297485,-686.64679,465.850372
860,0,-1.093669,0.323499,-0.596866,-1879.169067,-686.446411,466.149414
861,0,-1.101452,0.324461,-0.602067,-1878.602295,-686.500732,465.878784
862,0,-1.110978,0.325322,-0.607836,-1878.36853,-686.458801,465.903076
863,0,-1.105067,0.326953,-0.604612,-1878.129395,-686.489136,465.883575
864,0,-1.092579,0.329282,-0.597342,-1878.021118,-686.518921,465.881775
865,0,-1.079446,0.331453,-0.590031,-1877.778198,-686.605347,465.961395
866,0,-1.065338,0.333472,-0.581661,-1877.542603,-686.73877,465.918427
867,0,-1.075915,0.333768,-0.587326,-1877.452637,-686.778259,465.979034
868,0,-0.726772,0.353186,-0.393871,-1876.784424,-686.713623,465.853424
869,0,-0.741208,0.353624,-0.402433,-1876.536621,-686.763245,465.843018
870,0,-0.747748,0.354599,-0.406564,-1876.336792,-686.807739,465.860962
871,0,-0.968579,0.34397,-0.529198,-1876.195801,-686.770447,465.862823
872,0,-0.94014,0.34667,-0.51337,-1876.391357,-686.916687,465.93396
873,0,-0.94935,0.347025,-0.519093,-1876.308838,-686.859619,466.004181
874,0,-0.960822,0.346585,-0.526572,-1876.164062,-686.831665,465.919434
875,0,-0.970281,0.346632,-0.53222,-1875.89856,-686.747314,465.789246
876,0,-0.963189,0.347742,-0.529371,-1875.671875,-686.674133,465.722565
877,0,-0.969206,0.34808,-0.532951,-1875.654297,-686.584717,465.708771
878,0,-0.959062,0.34954,-0.528081,-1875.475464,-686.489502,465.632233
879,0,-0.980164,0.349581,-0.540516,-1875.818481,-686.3255,465.8974
880,0,-0.989303,0.350147,-0.546321,-1875.331665,-686.316833,465.597809
881,0,-0.973647,0.352068,-0.538428,-1875.218018,-686.219604,465.559204
882,0,-0.963083,0.354061,-0.532884,-1875.19165,-686.131409,465.51828
883,0,-0.956504,0.355563,-0.530434,-1875.25354,-686.091248,465.515228
884,0,-0.940331,0.35761,-0.522294,-1875.181641,-685.987732,465.441254
885,0,-0.924839,0.358941,-0.515038,-1874.708008,-685.838562,465.337463
886,0,-0.914953,0.359586,-0.510323,-1875.08313,-685.887268,465.397644
887,0,-0.898898,0.360479,-0.503068,-1874.698608,-685.746704,465.248138
888,0,-0.887305,0.360876,-0.496806,-1874.75415,-685.743958,465.251526
889,0,-0.875787,0.361174,-0.490748,-1874.753174,-685.712585,465.312225
890,0,-0.869049,0.361138,-0.486465,-1874.807251,-685.705994,465.2966
891,0,-0.86114,0.361811,-0.481592,-1874.869629,-685.727295,465.298401
892,0,-0.874242,0.36082,-0.487866,-1875.22937,-685.875977,465.384796
893,0,-0.887953,0.35978,-0.495109,-1875.294189,-685.905151,465.37738
894,0,-0.902848,0.359118,-0.502328,-1875.391724,-685.892822,465.354736
895,0,-0.9168,0.358274,-0.508797,-1875.36853,-685.910645,465.364777
896,0,-0.922257,0.357902,-0.511416,-1875.379028,-685.825806,465.333313
897,0,-0.933627,0.357523,-0.516518,-1875.414062,-685.916382,465.371765
898,0,-0.922522,0.357938,-0.510019,-1875.109619,-685.802124,465.260681
899,0,-0.923516,0.358361,-0.509532,-1875.313354,-685.988892,465.327118
900,0,-0.914414,0.359012,-0.504508,-1874.962524,-685.85907,465.228271
901,0,-0.90051,0.360427,-0.496525,-1875.130005,-686.039429,465.295563
902,0,-0.890794,0.361277,-0.491136,-1874.798584,-685.874817,465.180573
903,0,-0.878839,0.362583,-0.484465,-1874.630737,-685.86554,465.183044
904,0,-0.867119,0.363212,-0.478182,-1874.493652,-685.877197,465.159363
905,0,-0.855548,0.364915,-0.472116,-1874.318848,-685.895996,465.218323
906,0,-0.842675,0.366045,-0.46485,-1874.126343,-685.927429,465.188965
907,0,-0.844431,0.367366,-0.466409,-1874.344116,-686.103027,465.281891
908,0,-0.837245,0.368417,-0.462963,-1873.794556,-685.990601,465.194366
909,0,-0.858379,0.368861,-0.47471,-1874.018188,-686.160217,465.310913
910,0,-0.869731,0.368695,-0.480236,-1873.791748,-686.162964,465.225952
911,0,-0.878437,0.369303,-0.484889,-1873.624146,-686.177368,465.227203
912,0,-0.889745,0.369928,-0.490861,-1873.365479,-686.243469,465.207764
913,0,-0.899482,0.370572,-0.496128,-1873.099854,-686.270508,465.264984
914,0,-0.910659,0.371244,-0.502543,-1872.869629,-686.306152,465.2341
915,0,-0.921266,0.371793,-0.508188,-1872.592285,-686.376526,465.235382
916,0,-0.930798,0.372212,-0.513256,-1872.407959,-686.384949,465.298126
917,0,-0.92086,0.373169,-0.507785,-1872.059082,-686.414551,465.209381
918,0,-0.933493,0.373197,-0.514036,-1872.00354,-686.467163,465.232208
919,0,-0.942201,0.373317,-0.518331,-1871.736206,-686.478943,465.214233
920,0,-0.94826,0.373675,-0.52096,-1871.613647,-686.554565,465.197174
921,0,-0.958313,0.373899,-0.52596,-1871.385864,-686.551575,465.262695
922,0,-0.991128,0.372145,-0.542941,-1871.368042,-686.594299,465.273315
923,0,-1.005178,0.371833,-0.549494,-1871.268311,-686.523132,465.311066
924,0,-1.016889,0.37146,-0.555648,-1871.073364,-686.647705,465.266449
925,0,-1.030636,0.371194,-0.562761,-1870.994873,-686.680786,465.280121
926,0,-1.041361,0.370915,-0.568427,-1870.798218,-686.699036,465.288391
927,0,-1.048051,0.37121,-0.571971,-1870.767334,-686.793457,465.322113
928,0,-1.05647,0.370988,-0.576442,-1870.679932,-686.842529,465.33902
929,0,-1.045575,0.371384,-0.570421,-1870.538574,-686.839294,465.348999
930,0,-1.036363,0.372408,-0.565178,-1870.599121,-686.931885,465.377899
931,0,-1.043628,0.372428,-0.56949,-1870.531494,-686.871826,465.344604
932,0,-1.045073,0.372501,-0.570779,-1870.477783,-686.922546,465.301392
933,0,-1.054357,0.371876,-0.575615,-1870.53894,-686.838196,465.288177
934,0,-1.045769,0.37209,-0.571398,-1870.534058,-686.883301,465.332794
935,0,-1.053049,0.37226,-0.575443,-1870.540649,-686.790771,465.324036
936,0,-1.048091,0.37245,-0.572915,-1870.498901,-686.764832,465.303741
937,0,-1.056152,0.372185,-0.577322,-1870.473877,-686.747253,465.291229
938,0,-1.04816,0.372549,-0.573258,-1870.607666,-686.721436,465.300201
939,0,-1.055672,0.371773,-0.577348,-1870.567505,-686.690552,465.247192
940,0,-1.03542,0.373011,-0.566972,-1870.597534,-686.609192,465.232788
941,0,-1.040724,0.372175,-0.569654,-1870.608887,-686.701477,465.208466
942,0,-1.050249,0.371584,-0.574498,-1870.728882,-686.706055,465.268402
943,0,-1.042245,0.371828,-0.570427,-1870.737305,-686.714783,465.278503
944,0,-1.05392,0.370856,-0.576799,-1870.778198,-686.637939,465.297028
945,0,-1.045986,0.371066,-0.572526,-1870.793335,-686.696106,465.250854
946,0,-1.020032,0.372491,-0.558677,-1870.85498,-686.699402,465.212097
947,0,-1.015045,0.372496,-0.556668,-1870.893311,-686.662231,465.203033
948,0,-1.028867,0.371643,-0.563777,-1871.007324,-686.717468,465.284424
949,0,-1.038653,0.370362,-0.56852,-1871.118896,-686.694885,465.258209
950,0,-1.04293,0.36981,-0.570696,-1871.177734,-686.725403,465.298584
951,0,-1.032026,0.370069,-0.564828,-1871.229492,-686.666138,465.269989
952,0,-1.048212,0.368489,-0.573408,-1871.343262,-686.635864,465.302704
953,0,-1.040143,0.368559,-0.569628,-1871.516479,-686.567505,465.247253
954,0,-1.031683,0.368836,-0.564811,-1871.607788,-686.674744,465.22583
955,0,-1.035999,0.368292,-0.567336,-1871.636108,-686.599609,465.252197
956,0,-1.024942,0.368464,-0.561638,-1871.750488,-686.615967,465.205597
957,0,-1.013293,0.36882,-0.555655,-1871.845825,-686.547058,465.176727
958,0,-1.002746,0.368781,-0.549858,-1871.872559,-686.517883,465.170563
959,0,-1.000616,0.368887,-0.549286,-1872.039307,-686.546021,465.242035
960,0,-0.99038,0.369071,-0.543642,-1872.248413,-686.539673,465.222748
961,0,-0.9781,0.369142,-0.537598,-1872.321411,-686.599365,465.130646
962,0,-0.963824,0.369188,-0.53057,-1872.449219,-686.499878,465.044891
963,0,-0.950891,0.370141,-0.52355,-1872.533203,-686.58374,465.113281
964,0,-0.961468,0.36964,-0.530027,-1872.575317,-686.596497,465.236511
965,0,-0.949949,0.369782,-0.524587,-1872.515869,-686.714783,465.208618
966,0,-0.960185,0.369355,-0.531332,-1872.663818,-686.713928,465.269196
967,0,-0.970139,0.36846,-0.538022,-1872.718628,-686.814453,465.311035
968,0,-0.976973,0.368488,-0.542814,-1872.759521,-686.880249,465.33783
969,0,-0.966409,0.368993,-0.538052,-1872.723022,-686.991699,465.325714
970,0,-0.955554,0.369236,-0.533367,-1872.931152,-687.005615,465.306549
971,0,-0.9625,0.368586,-0.537833,-1872.983765,-687.097534,465.419525
972,0,-0.970207,0.368097,-0.542618,-1873.177246,-687.088318,465.431793
973,0,-0.960467,0.368443,-0.537996,-1873.263794,-687.147705,465.408783
974,0,-0.946558,0.368494,-0.531407,-1873.432007,-687.078552,465.3591
975,0,-0.939559,0.367972,-0.527921,-1873.403442,-687.094543,465.225433
976,0,-0.945081,0.367668,-0.531307,-1873.531128,-687.075745,465.172455
977,0,-0.93465,0.367791,-0.526093,-1873.669556,-687.012939,465.120178
978,0,-0.923946,0.36675,-0.520469,-1873.486206,-686.853699,465.006744
979,0,-0.917253,0.366776,-0.516463,-1873.620605,-686.811829,465.010681
980,0,-0.923623,0.365578,-0.518983,-1874.032959,-686.911072,465.075562
981,0,-0.913075,0.365153,-0.512931,-1873.873047,-686.729065,465.017334
982,0,-0.918622,0.364718,-0.515127,-1874.310547,-686.795715,465.0466
983,0,-0.907865,0.364257,-0.50909,-1874.052124,-686.601135,464.956085
984,0,-0.897301,0.364254,-0.502491,-1874.132446,-686.623474,464.94986
985,0,-0.897017,0.363997,-0.501536,-1874.660645,-686.79187,465.031921
986,0,-0.907339,0.362623,-0.50626,-1874.755371,-686.824707,465.075012
987,0,-0.901688,0.362494,-0.502791,-1874.782349,-686.860779,465.058289
988,0,-0.889656,0.363075,-0.495858,-1874.929688,-686.813477,465.092316
989,0,-0.903798,0.361734,-0.503209,-1875.046387,-686.913086,465.081665
990,0,-0.915872,0.360974,-0.5102,-1875.112061,-686.920227,465.075928
991,0,-0.932162,0.360113,-0.518938,-1875.132446,-686.948242,465.058014
992,0,-0.937586,0.359629,-0.522031,-1875.140015,-686.946533,465.041473
993,0,-0.947129,0.358432,-0.527364,-1875.221069,-686.921509,465.052612
994,0,-0.94213,0.359129,-0.524985,-1875.153564,-686.925232,465.066864
995,0,-0.947114,0.358941,-0.52835,-1875.209351,-686.954712,465.085571
996,0,-0.940999,0.359571,-0.525682,-1875.265503,-686.954102,465.113525
997,0,-0.937702,0.359655,-0.524175,-1875.10791,-686.963562,465.049194
998,0,-0.946953,0.3594,-0.529545,-1875.226929,-687.019958,465.12851
999,0,-0.957477,0.35881,-0.535429,-1875.109497,-686.997559,465.04184
1000,0,-0.95118,0.359793,-0.532795,-1875.109497,-687.088257,465.095978
1001,0,-0.939013,0.360265,-0.526973,-1874.880127,-687.144714,465.076691
1002,0,-0.932998,0.361264,-0.524491,-1874.865356,-687.166077,465.172882
1003,0,-0.940187,0.361391,-0.528174,-1874.88623,-687.233276,465.187164
1004,0,-0.932411,0.362202,-0.525257,-1874.812622,-687.244019,465.176758
1005,0,-0.922905,0.363114,-0.519898,-1874.737549,-687.322083,465.169037
1006,0,-0.920953,0.363115,-0.518585,-1874.698853,-687.272522,465.159485
1007,0,-0.927967,0.362848,-0.522314,-1874.660034,-687.296082,465.134125
1008,0,-0.917263,0.363392,-0.516617,-1874.677124,-687.3396,465.161102
1009,0,-0.90633,0.363969,-0.510574,-1874.588379,-687.299744,465.169098
1010,0,-0.91776,0.363745,-0.516196,-1874.707153,-687.410034,465.237488
1011,0,-0.920246,0.363615,-0.517864,-1874.578979,-687.375793,465.208771
1012,0,-0.914396,0.364053,-0.514254,-1874.574707,-687.364563,465.171753
1013,0,-0.904021,0.364988,-0.508339,-1874.544312,-687.313965,465.130615
1014,0,-0.893355,0.365445,-0.502137,-1874.478638,-687.262085,465.126923
1015,0,-0.895916,0.365351,-0.503381,-1874.493164,-687.248962,465.110718
1016,0,-0.906949,0.364991,-0.509094,-1874.38147,-687.269897,465.16568
1017,0,-0.899941,0.365768,-0.505033,-1874.420532,-687.189087,465.139069
1018,0,-0.892919,0.365786,-0.500676,-1874.391968,-687.180603,465.105011
1019,0,-0.893961,0.365923,-0.501065,-1874.341064,-687.117859,465.102692
1020,0,-0.903409,0.3657,-0.505891,-1874.314209,-687.20575,465.07843
1021,0,-0.90987,0.366274,-0.509395,-1874.2146,-687.160522,465.073975
1022,0,-0.906884,0.366081,-0.507161,-1874.206909,-687.168701,465.117584
1023,0,-0.90085,0.366812,-0.50406,-1874.102905,-687.171082,465.076752
1024,0,-0.894323,0.367703,-0.500161,-1874.029907,-687.233643,465.154663
1025,0,-0.883533,0.36808,-0.494065,-1873.859863,-687.286011,465.097961
1026,0,-0.893924,0.368414,-0.499886,-1873.810425,-687.246704,465.166473
1027,0,-0.885251,0.368498,-0.495024,-1873.460938,-687.14801,465.020996
1028,0,-0.894198,0.368589,-0.49911,-1873.693481,-687.29303,465.126526
1029,0,-0.90461,0.368727,-0.504905,-1873.653198,-687.284363,465.134827
1030,0,-0.89324,0.369326,-0.498927,-1873.262939,-687.150024,465.088226
1031,0,-0.897691,0.369402,-0.50106,-1873.509033,-687.245911,465.121582
1032,0,-0.904204,0.369575,-0.504816,-1873.469482,-687.254578,465.117767
1033,0,-0.910129,0.369242,-0.507593,-1873.421021,-687.210876,465.089294
1034,0,-0.920281,0.368668,-0.512209,-1873.383179,-687.196167,465.014771
1035,0,-0.927207,0.369057,-0.515913,-1873.325928,-687.227234,465.005157
1036,0,-0.922439,0.369518,-0.512992,-1873.165161,-687.190552,464.931915
1037,0,-0.934068,0.369216,-0.518985,-1873.063965,-687.21875,464.927734
1038,0,-0.945599,0.369039,-0.524513,-1873.167358,-687.146545,464.837952
1039,0,-0.959247,0.368264,-0.530922,-1873.077271,-687.150208,464.594635
1040,0,-0.940118,0.369481,-0.519977,-1872.547119,-686.892273,464.191254
1041,0,-0.938807,0.369413,-0.517521,-1872.822266,-687.035156,463.826324
1042,0,-0.951165,0.369821,-0.521547,-1872.693726,-686.972229,463.374451
1043,0,-0.963951,0.36997,-0.525831,-1872.594116,-686.959167,462.683502
1044,0,-0.94381,0.372366,-0.511724,-1872.296631,-686.890991,461.910767
1045,0,-0.923008,0.374588,-0.496713,-1872.063843,-686.796936,461.270294
1046,0,-0.944819,0.373975,-0.504234,-1871.980225,-686.998596,461.059692
1047,0,-0.954135,0.374005,-0.50487,-1871.737793,-687.167969,461.166748
1048,0,-0.93654,0.376313,-0.491744,-1871.490479,-687.388306,461.398529
1049,0,-0.933658,0.37833,-0.486324,-1871.180054,-687.591187,461.629242
1050,0,-0.948141,0.378961,-0.490847,-1870.638306,-687.911682,461.805206
1051,0,-0.956627,0.380907,-0.492997,-1870.168579,-688.272095,461.893616
1052,0,-0.97982,0.381614,-0.503152,-1869.482544,-688.634094,461.825012
1053,0,-0.967057,0.385669,-0.495675,-1868.632324,-688.978821,461.801208
1054,0,-0.942353,0.391512,-0.481653,-1867.943726,-689.315735,461.90683
1055,0,-0.944448,0.395733,-0.482587,-1867.016357,-689.740295,462.134399
1056,0,-0.922263,0.401781,-0.471418,-1865.926514,-690.15387,462.246033
1057,0,-0.898763,0.408872,-0.460994,-1864.749634,-690.539612,462.363831
1058,0,-0.871083,0.415061,-0.447279,-1863.635986,-690.90686,462.385742
1059,0,-0.855602,0.421681,-0.440473,-1862.290894,-691.375671,462.394196
1060,0,-0.877349,0.426418,-0.45184,-1861.06189,-691.83551,462.370331
1061,0,-0.887602,0.432076,-0.457936,-1859.640137,-692.254272,462.416443
1062,0,-0.870625,0.439388,-0.449956,-1858.172607,-692.614197,462.382385
1063,0,-0.889327,0.446496,-0.459023,-1856.633911,-693.076538,462.462189
1064,0,-0.862926,0.454519,-0.445693,-1855.049072,-693.557007,462.383362
1065,0,-0.812539,0.463602,-0.420293,-1853.371216,-693.978577,462.334747
1066,0,-0.835259,0.469381,-0.429102,-1851.592407,-694.301208,462.191711
1067,0,-0.817759,0.478736,-0.418006,-1849.924194,-694.713806,462.094452
1068,0,-0.7787,0.49104,-0.40068,-1848.52063,-694.650085,462.08078
1069,0,-0.753275,0.500237,-0.384332,-1846.539429,-695.005737,461.947144
1070,0,-0.711826,0.510446,-0.36005,-1844.606934,-695.248108,461.775269
1071,0,-0.684611,0.521361,-0.342147,-1842.502075,-695.562683,461.551941
1072,0,-0.65526,0.532164,-0.322665,-1840.160767,-695.811096,461.270477
1073,0,-0.684055,0.533539,-0.326607,-1837.854736,-696.41803,460.500854
1074,0,-0.639047,0.545157,-0.300821,-1835.298584,-696.547791,460.046936
1075,0,-0.675869,0.554003,-0.310894,-1832.784424,-696.724304,459.481293
1076,0,-0.668333,0.565487,-0.301348,-1830.044189,-696.724487,458.905914
1077,0,-0.662282,0.577162,-0.292511,-1827.18396,-696.702026,458.150848
