Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
2376,0,-1.329144,0.251352,-0.842863,-1862.772339,-688.367249,459.934265
2377,0,-1.319969,0.25307,-0.838686,-1862.4646,-688.348633,459.94342
2378,0,-1.312549,0.254914,-0.835236,-1862.418945,-688.264465,459.98468
2379,0,-1.302256,0.256433,-0.830623,-1862.167358,-688.367798,459.95105
2380,0,-1.283911,0.258781,-0.820181,-1862.200317,-688.266968,459.971954
2381,0,-1.273105,0.259676,-0.814117,-1862.097046,-688.309998,459.965454
2382,0,-1.262637,0.260734,-0.808396,-1862.12915,-688.359924,459.999481
2383,0,-1.271822,0.260756,-0.814077,-1862.122437,-688.422424,460.071899
2384,0,-1.263928,0.26098,-0.808588,-1862.079834,-688.664307,460.106842
2385,0,-1.257511,0.261668,-0.804819,-1862.19458,-688.717041,460.108429
2386,0,-1.267151,0.260824,-0.810921,-1862.253662,-688.847412,460.166168
2387,0,-1.279462,0.259872,-0.817921,-1862.364136,-688.983276,460.266815
2388,0,-1.269863,0.259896,-0.81108,-1862.233643,-689.262756,460.23407
2389,0,-1.280325,0.258899,-0.816937,-1862.460449,-689.401062,460.355988
2390,0,-1.27148,0.258587,-0.811221,-1862.510132,-689.59198,460.448822
2391,0,-1.260811,0.258348,-0.803985,-1862.599976,-689.716309,460.501251
2392,0,-1.27178,0.257455,-0.80969,-1862.714722,-689.896667,460.578003
2393,0,-1.267406,0.256713,-0.806446,-1862.847534,-690.030884,460.563019
2394,0,-1.274664,0.25639,-0.81075,-1862.895142,-690.195801,460.647705
2395,0,-1.265499,0.2562,-0.80501,-1863.004028,-690.311951,460.713135
2396,0,-1.259527,0.256619,-0.80116,-1863.199463,-690.400513,460.795258
2397,0,-1.272063,0.256106,-0.809152,-1863.318848,-690.47821,460.856934
2398,0,-1.287614,0.255156,-0.81898,-1863.358032,-690.683228,460.873779
2399,0,-1.276402,0.25564,-0.812587,-1863.235596,-690.786987,460.919861
2400,0,-1.264976,0.25629,-0.806446,-1863.176514,-690.856201,460.901306
2401,0,-1.282519,0.255736,-0.817733,-1863.411377,-690.89093,460.989014
2402,0,-1.274741,0.256248,-0.813865,-1863.395752,-690.995605,460.956482
2403,0,-1.268525,0.256973,-0.810892,-1863.393799,-691.035034,461.001587
2404,0,-1.266665,0.25761,-0.81058,-1863.367188,-691.042664,461.072632
2405,0,-1.273261,0.2571,-0.815233,-1863.488037,-691.049622,460.999603
2406,0,-1.267714,0.257706,-0.812266,-1863.395752,-691.154236,461.044342
2407,0,-1.268474,0.257291,-0.813153,-1863.520142,-691.207214,461.033051
2408,0,-1.291079,0.255929,-0.826443,-1863.542236,-691.21167,461.081055
2409,0,-1.281871,0.255798,-0.820829,-1863.643188,-691.262939,461.059967
2410,0,-1.299848,0.254638,-0.831782,-1863.766479,-691.23114,461.032715
2411,0,-1.308149,0.253859,-0.836717,-1863.888306,-691.293213,461.01239
2412,0,-1.320976,0.252199,-0.844619,-1863.980591,-691.239441,461.120575
2413,0,-1.313913,0.252257,-0.840592,-1864.030151,-691.319763,461.058899
2414,0,-1.322964,0.250636,-0.845436,-1864.233643,-691.248413,461.059265
2415,0,-1.333428,0.249768,-0.851907,-1864.436768,-691.232056,461.053711
2416,0,-1.5954,0.232706,-1.012743,-1864.683472,-691.123962,461.004486
2417,0,-1.582895,0.231989,-1.005669,-1864.745239,-691.105469,460.933502
2418,0,-1.566135,0.232682,-0.996056,-1864.875732,-691.090454,460.898468
2419,0,-1.551727,0.233236,-0.987529,-1864.998535,-691.029846,460.880981
2420,0,-1.5368,0.233846,-0.979527,-1865.147827,-690.866577,460.862915
2421,0,-1.523832,0.233848,-0.972016,-1865.202881,-690.743286,460.799713
2422,0,-1.510354,0.234812,-0.964025,-1865.368774,-690.662292,460.764099
2423,0,-1.497913,0.234923,-0.957679,-1865.533569,-690.574585,460.713654
2424,0,-1.486193,0.23511,-0.951326,-1865.730225,-690.483765,460.633789
2425,0,-1.475144,0.235299,-0.945246,-1865.890503,-690.409119,460.577698
2426,0,-1.462669,0.23588,-0.939086,-1866.016113,-690.322144,460.513885
2427,0,-1.451438,0.236615,-0.933016,-1866.15564,-690.233521,460.499054
2428,0,-1.438517,0.236193,-0.926165,-1866.285767,-690.262146,460.440125
2429,0,-1.426623,0.236424,-0.919868,-1866.5448,-690.154663,460.464294
2430,0,-1.416161,0.236439,-0.91378,-1866.727173,-690.17218,460.468201
2431,0,-1.407471,0.23548,-0.908946,-1866.780396,-690.15564,460.402466
2432,0,-1.398689,0.234718,-0.903442,-1867.195068,-690.118042,460.351135
2433,0,-1.391132,0.233499,-0.898657,-1867.565063,-690.011902,460.339355
2434,0,-1.382961,0.231621,-0.893271,-1867.888062,-689.986389,460.301666
2435,0,-1.376582,0.229787,-0.889133,-1868.296509,-689.864014,460.303284
2436,0,-1.385163,0.227396,-0.89424,-1868.646973,-689.752441,460.203247
2437,0,-1.377561,0.225435,-0.888861,-1868.991577,-689.601501,460.047852
2438,0,-1.369923,0.223364,-0.883256,-1869.3396,-689.487854,459.975464
2439,0,-1.390318,0.220546,-0.896391,-1869.874268,-689.285461,459.911438
2440,0,-1.399923,0.217346,-0.903042,-1870.129883,-689.133606,459.826477
2441,0,-1.416539,0.214539,-0.913509,-1870.175903,-688.801514,459.601227
2442,0,-1.420213,0.212299,-0.915999,-1870.846069,-688.739929,459.625061
2443,0,-0.668163,0.234298,-0.435535,-1870.552612,-688.515747,459.006378
2444,0,-0.635936,0.232344,-0.414872,-1870.992065,-688.565735,458.893005
2445,0,-0.613205,0.229952,-0.399911,-1871.47937,-688.256592,458.598846
2446,0,-0.606067,0.22788,-0.395637,-1871.944824,-688.001526,458.44223
2447,0,-0.598887,0.225891,-0.391224,-1872.425659,-687.735535,458.243469
2448,0,-0.597834,0.223847,-0.391936,-1873.242676,-687.305603,458.119873
2449,0,-0.590508,0.221315,-0.3877,-1873.594849,-686.97406,457.96347
2450,0,-0.603153,0.219294,-0.397261,-1874.272827,-686.721191,457.862549
2451,0,-0.61207,0.216812,-0.404157,-1874.745361,-686.64093,457.63681
2452,0,-0.583398,0.214468,-0.386886,-1875.28064,-686.190918,457.403046
2453,0,-0.569306,0.212008,-0.378431,-1875.927612,-686.275879,457.19577
2454,0,-0.558177,0.210241,-0.37173,-1876.334595,-686.157043,456.967743
2455,0,-0.564021,0.208063,-0.376679,-1876.996948,-686.013672,456.94516
2456,0,-0.57307,0.205446,-0.38346,-1877.476318,-686.040283,456.883942
2457,0,-0.565204,0.203161,-0.379332,-1877.939819,-685.969849,456.702209
2458,0,-0.576018,0.200507,-0.387284,-1878.625488,-685.904602,456.678802
2459,0,-0.568579,0.197267,-0.381984,-1879.122925,-685.938171,456.420929
2460,0,-0.563312,0.194867,-0.379766,-1879.734985,-685.929321,456.371521
2461,0,-0.554199,0.192687,-0.374531,-1880.294312,-686.033752,456.255249
2462,0,-0.540338,0.190652,-0.366072,-1881.068726,-686.151672,456.190125
2463,0,-0.567019,0.188206,-0.385305,-1881.817871,-686.238586,456.311188
2464,0,-0.426744,0.185464,-0.291685,-1881.894775,-686.258667,456.113678
2465,0,-0.411346,0.183587,-0.283454,-1882.496704,-686.458191,456.130524
2466,0,-0.411156,0.181788,-0.284426,-1883.246338,-686.946777,456.294464
2467,0,-0.401599,0.179711,-0.280139,-1883.531006,-687.078552,456.179535
2468,0,-0.381088,0.177385,-0.267848,-1883.717285,-687.518616,456.043121
2469,0,-0.366427,0.175814,-0.259612,-1884.275269,-687.859985,456.173492
2470,0,-0.347129,0.173827,-0.248292,-1884.635498,-688.153809,456.164215
2471,0,-0.361699,0.173072,-0.258782,-1885.608643,-688.636536,456.530823
2472,0,-0.386986,0.171307,-0.27728,-1885.959229,-689.006836,456.413727
2473,0,-0.395908,0.1692,-0.283946,-1886.535767,-689.255554,456.42688
2474,0,-0.408096,0.167527,-0.292628,-1887.044312,-689.549255,456.406555
2475,0,-0.385105,0.164682,-0.277647,-1887.131714,-689.483032,456.084442
2476,0,-0.172335,0.158951,-0.130491,-1887.890381,-689.677124,456.234222
2477,0,-0.166159,0.156139,-0.125579,-1888.314697,-689.840027,456.136017
2478,0,-0.15391,0.153665,-0.117328,-1888.859131,-690.004517,456.012207
2479,0,0.097312,0.144703,0.058134,-1889.424194,-690.024048,455.87265
2480,0,0.087968,0.14326,0.051788,-1890.17395,-690.051758,455.902283
2481,0,0.080862,0.140332,0.04635,-1890.693359,-690.006165,455.813354
2482,0,-0.054935,0.142522,-0.050283,-1891.210205,-690.106934,455.739288
2483,0,-0.055263,0.140179,-0.051517,-1891.773193,-689.919678,455.638885
2484,0,-0.046037,0.137777,-0.045244,-1892.097534,-690.022888,455.414886
2485,0,-0.000643,0.133699,-0.013717,-1892.581665,-689.94873,455.275604
2486,0,0.001097,0.131194,-0.013613,-1893.050781,-689.840393,455.263824
2487,0,0.020722,0.128112,-0.000058,-1893.53186,-689.816467,455.003235
2488,0,-0.155818,0.131212,-0.127502,-1894.056763,-689.762329,454.89917
2489,0,-0.143939,0.128069,-0.120305,-1894.373291,-689.658203,454.611572
2490,0,-0.13509,0.125682,-0.115767,-1894.685547,-689.496704,454.441071
2491,0,0.032937,0.118053,0.002986,-1895.09436,-689.226135,454.272614
2492,0,0.024064,0.116779,-0.005381,-1895.484619,-688.892761,454.203491
2493,0,0.017587,0.115203,-0.012291,-1895.715942,-688.619202,453.972198
2494,0,0.043347,0.112178,0.005582,-1895.863525,-688.469421,453.747955
2495,0,0.032699,0.111236,-0.003351,-1896.208862,-688.223755,453.614838
2496,0,0.021118,0.110311,-0.011399,-1896.414307,-688.096436,453.447571
2497,0,-0.024118,0.110993,-0.04414,-1896.76001,-688.025757,453.326172
2498,0,-0.034999,0.109977,-0.050656,-1897.00769,-687.978638,453.323517
2499,0,-0.043493,0.109675,-0.055703,-1897.338135,-688.027649,453.281219
2500,0,-0.042322,0.109501,-0.052958,-1897.950928,-687.853149,453.436737
2501,0,-0.055058,0.109391,-0.060175,-1898.313843,-687.921021,453.450836
2502,0,-0.067394,0.108854,-0.067085,-1898.58313,-688.096375,453.466339
2503,0,0.002794,0.105269,-0.012513,-1898.744629,-688.442017,453.274689
2504,0,-0.008611,0.101488,-0.016414,-1899.2948,-688.517334,453.444489
2505,0,-0.029122,0.101025,-0.029922,-1899.793335,-688.637146,453.412323
2506,0,-0.04023,0.09931,-0.036397,-1900.090332,-688.950745,453.372009
2507,0,-0.033937,0.097757,-0.030475,-1900.472046,-689.125732,453.421051
2508,0,-0.032709,0.095958,-0.02981,-1900.88147,-689.328064,453.362976
2509,0,-0.026814,0.094145,-0.025403,-1901.268066,-689.447754,453.317017
2510,0,0.021676,0.097092,0.007102,-1902.206909,-689.15564,453.669434
2511,0,0.033359,0.094622,0.015066,-1902.611206,-689.364929,453.621704
2512,0,0.18952,0.08745,0.13057,-1903.1073,-689.45343,453.458466
2513,0,0.181238,0.085692,0.123259,-1903.59021,-689.527588,453.382721
2514,0,0.171373,0.083558,0.114793,-1904.114014,-689.51416,453.250702
2515,0,0.177675,0.080216,0.118777,-1904.52356,-689.575989,453.050079
2516,0,0.154903,0.078863,0.100765,-1904.974243,-689.563843,453.038513
2517,0,0.145707,0.076094,0.092555,-1905.502808,-689.571411,452.905762
2518,0,0.134999,0.073722,0.084547,-1906.074707,-689.537964,452.675385
2519,0,0.130237,0.071505,0.080462,-1906.603149,-689.451599,452.513092
2520,0,0.139884,0.068772,0.087474,-1906.964111,-689.323547,452.341034
2521,0,0.220615,0.06386,0.149048,-1907.26123,-689.15918,452.199219
2522,0,0.205232,0.063171,0.138421,-1907.557373,-689.020569,451.9599
2523,0,0.213696,0.061981,0.14516,-1907.874268,-688.80603,451.76181
2524,0,0.226644,0.060266,0.155528,-1908.266724,-688.424194,451.725769
2525,0,0.218616,0.059885,0.150234,-1908.569702,-688.200623,451.614929
2526,0,0.202608,0.059569,0.138609,-1908.870361,-687.965149,451.449188
2527,0,0.014161,0.065053,-0.004446,-1909.002075,-687.71991,451.29657
2528,0,0.024472,0.064276,0.004006,-1909.217407,-687.487793,451.080536
2529,0,0.037516,0.063183,0.014512,-1909.392456,-687.201843,450.887726
2530,0,0.165844,0.058553,0.11357,-1909.489746,-686.906799,450.68454
2531,0,0.171934,0.057746,0.119485,-1909.592896,-686.667419,450.515869
2532,0,0.157543,0.057635,0.109079,-1909.735596,-686.433411,450.433136
2533,0,0.169103,0.056952,0.118915,-1909.78418,-686.20166,450.259827
2534,0,0.175858,0.055731,0.125275,-1909.880981,-686.003723,450.100372
2535,0,0.159115,0.055715,0.1134,-1910.097778,-685.767273,450.0354
2536,0,0.145384,0.055237,0.103574,-1910.221191,-685.67749,449.8862
2537,0,0.130618,0.054971,0.092711,-1910.416748,-685.528687,449.80307
2538,0,0.128974,0.053702,0.092462,-1910.598511,-685.394775,449.615692
2539,0,0.125426,0.052687,0.090711,-1910.887085,-685.314209,449.509369
2540,0,0.116634,0.052166,0.084459,-1911.206665,-685.140259,449.408936
2541,0,0.115632,0.051127,0.084378,-1911.559082,-684.971985,449.310913
2542,0,0.043641,0.052689,0.029525,-1911.953979,-684.848816,449.10498
2543,0,0.053492,0.051607,0.038518,-1912.300293,-684.622559,448.873535
2544,0,0.066127,0.049149,0.049758,-1912.509644,-684.452332,448.61261
2545,0,0.169902,0.045214,0.131742,-1912.810913,-684.335144,448.532623
2546,0,0.158848,0.044447,0.124268,-1913.017822,-684.148132,448.41748
2547,0,0.164568,0.043093,0.130455,-1913.323975,-683.948364,448.266327
2548,0,0.22711,0.040412,0.180353,-1913.605225,-683.841675,448.096161
2549,0,0.21889,0.0395,0.175018,-1914.108765,-683.638733,448.054718
2550,0,0.210446,0.038739,0.169599,-1914.459473,-683.477356,447.987
2551,0,0.207007,0.037829,0.168429,-1914.668701,-683.333984,447.908539
2552,0,0.190182,0.036933,0.155844,-1915.123169,-683.250122,447.858154
2553,0,0.179427,0.03597,0.148248,-1915.489258,-683.096252,447.566193
2554,0,0.184785,0.034345,0.153787,-1915.71106,-683.012878,447.418243
2555,0,0.179137,0.03327,0.150044,-1916.047241,-682.792786,447.355713
2556,0,0.16453,0.03285,0.138972,-1916.415771,-682.7854,447.279968
2557,0,0.137996,0.032356,0.118569,-1916.67395,-682.723022,447.125916
2558,0,0.127692,0.031459,0.110765,-1917.102417,-682.660156,447.099457
2559,0,0.114582,0.031196,0.101147,-1917.053955,-682.707092,447.002411
2560,0,0.072634,0.031408,0.068151,-1917.259766,-682.703125,446.93808
2561,0,0.069792,0.031077,0.066322,-1917.354858,-682.627563,446.959686
2562,0,0.076681,0.031231,0.071893,-1917.177368,-682.671509,446.950165
2563,0,0.15832,0.029357,0.136127,-1917.099976,-682.622559,446.89624
2564,0,0.153748,0.030103,0.132959,-1916.973145,-682.624512,446.881256
2565,0,0.149853,0.0302,0.129836,-1917.258179,-682.413452,446.924042
2566,0,-0.002096,0.033489,0.009929,-1917.026367,-682.462769,446.949219
2567,0,0.015797,0.033161,0.024047,-1916.902466,-682.365723,446.766541
2568,0,0.031069,0.03354,0.036287,-1916.654175,-682.450562,446.785095
2569,0,0.178337,0.030725,0.152111,-1916.498291,-682.435547,446.785034
2570,0,0.179009,0.031167,0.152774,-1916.64978,-682.334351,446.914368
2571,0,0.185247,0.031289,0.157355,-1916.543213,-682.399902,446.883148
2572,0,0.180595,0.031263,0.153693,-1916.709473,-682.400574,446.932556
2573,0,0.167014,0.031571,0.14287,-1916.5354,-682.588684,446.93219
2574,0,0.182076,0.03066,0.155108,-1916.641846,-682.524536,446.837708
2575,0,0.027065,0.034181,0.033076,-1916.884766,-682.544434,446.987793
2576,0,0.041534,0.033964,0.044515,-1916.774902,-682.535889,446.936218
2577,0,0.074468,0.033494,0.07083,-1916.736084,-682.509949,446.953308
2578,0,0.065302,0.03388,0.06319,-1916.908203,-682.466919,447.074982
2579,0,0.074016,0.033256,0.070601,-1916.821045,-682.397827,446.77713
2580,0,0.053614,0.033529,0.054656,-1916.845093,-682.356018,446.901825
2581,0,0.071743,0.033464,0.069225,-1916.803589,-682.207886,446.793549
2582,0,0.082723,0.033117,0.078366,-1916.717529,-682.156189,446.768921
2583,0,0.101018,0.032965,0.092903,-1916.514771,-682.130554,446.569
2584,0,0.20942,0.030775,0.178431,-1916.525879,-682.044067,446.643433
2585,0,0.202297,0.031307,0.173343,-1916.48877,-682.040222,446.569
2586,0,0.208891,0.031168,0.17916,-1916.656616,-681.832092,446.558258
2587,0,0.177951,0.031652,0.155318,-1916.604004,-681.857727,446.492859
2588,0,0.183925,0.031371,0.160561,-1916.642578,-681.746521,446.458801
2589,0,0.194358,0.031177,0.168898,-1916.660034,-681.692932,446.403656
2590,0,0.227995,0.030718,0.195542,-1916.645386,-681.664429,446.394867
2591,0,0.216495,0.030978,0.186613,-1916.609009,-681.656799,446.451324
2592,0,0.219329,0.031002,0.189181,-1916.85437,-681.594055,446.456177
2593,0,0.210549,0.031234,0.18231,-1916.889526,-681.615784,446.479645
2594,0,0.202703,0.031348,0.176319,-1916.851807,-681.626038,446.456848
2595,0,0.194438,0.031405,0.170029,-1916.884644,-681.648376,446.430328
2596,0,0.187671,0.031451,0.164331,-1916.937866,-681.645447,446.433655
2597,0,0.195355,0.031173,0.170465,-1916.924316,-681.674805,446.412415
2598,0,0.20941,0.030754,0.181229,-1916.917969,-681.690125,446.442932
2599,0,0.216188,0.030724,0.18686,-1917.025269,-681.665222,446.470764
2600,0,0.220724,0.030488,0.190045,-1916.868286,-681.734924,446.431366
2601,0,0.206412,0.030978,0.178221,-1916.756104,-681.815613,446.537689
2602,0,0.213621,0.030588,0.183879,-1916.718262,-681.758545,446.401031
2603,0,0.208273,0.030773,0.179357,-1916.693848,-681.779907,446.450928
2604,0,0.231644,0.030171,0.197008,-1916.655151,-681.750244,446.391998
2605,0,0.226704,0.030702,0.193416,-1916.860352,-681.696899,446.483002
2606,0,0.232938,0.030107,0.198519,-1916.798218,-681.756592,446.53006
2607,0,0.22953,0.030658,0.195629,-1916.845703,-681.787964,446.552246
2608,0,0.236018,0.029925,0.201333,-1916.846069,-681.830811,446.510742
2609,0,0.225535,0.030189,0.192771,-1916.817383,-681.922363,446.605164
2610,0,0.211833,0.030108,0.181882,-1916.885254,-681.961304,446.636658
2611,0,0.158767,0.030899,0.139727,-1916.900513,-681.966919,446.63028
2612,0,0.153259,0.03073,0.136034,-1916.978516,-681.971558,446.68457
2613,0,0.161385,0.031187,0.143139,-1917.068237,-681.851318,446.644775
2614,0,0.169042,0.030039,0.149881,-1917.12085,-681.794739,446.521179
2615,0,0.170097,0.02984,0.15138,-1917.162231,-681.728455,446.513611
2616,0,0.180567,0.029436,0.160143,-1917.206055,-681.594543,446.409393
2617,0,0.186673,0.028678,0.165389,-1917.362061,-681.481506,446.377747
2618,0,0.171475,0.028453,0.153611,-1917.463623,-681.395325,446.37793
2619,0,0.162462,0.028116,0.14749,-1917.622559,-681.268738,446.221741
2620,0,0.178899,0.027132,0.161288,-1917.782959,-681.072388,446.197357
2621,0,0.171607,0.026786,0.156431,-1917.904175,-681.13623,446.176208
2622,0,0.17846,0.02591,0.162878,-1918.028564,-681.127808,446.155762
2623,0,0.162875,0.025262,0.150916,-1918.403564,-681.162659,446.365173
2624,0,0.14295,0.025143,0.135558,-1918.550537,-681.169922,446.428436
2625,0,0.147883,0.024244,0.140685,-1918.767334,-681.082825,446.436371
2626,0,0.155398,0.023429,0.147736,-1919.012817,-680.922424,446.489227
2627,0,0.165967,0.022709,0.157126,-1919.226807,-680.74939,446.578674
2628,0,0.165587,0.022251,0.158344,-1919.448975,-680.561523,446.652649
2629,0,0.170268,0.021394,0.163671,-1919.570312,-680.375732,446.668701
2630,0,0.175755,0.021137,0.168624,-1919.898804,-680.069031,446.824158
2631,0,0.182287,0.020325,0.175004,-1920.122192,-679.887817,446.830322
2632,0,0.187377,0.019406,0.180328,-1920.35437,-679.691345,446.945953
2633,0,0.193791,0.018372,0.186551,-1920.545288,-679.557556,447.065216
2634,0,0.179705,0.018268,0.176321,-1920.80957,-679.343445,447.376434
2635,0,0.147207,0.016637,0.151554,-1921.0979,-679.244751,447.542114
2636,0,0.134683,0.01514,0.142713,-1921.455688,-679.068848,447.795074
2637,0,0.128844,0.013223,0.139436,-1921.615967,-678.899963,447.866333
2638,0,0.229719,0.010081,0.222017,-1921.708618,-678.783081,448.089478
2639,0,0.218472,0.007932,0.214438,-1922.021606,-678.661865,448.468689
2640,0,0.201882,0.005606,0.202844,-1922.256714,-678.58252,449.049713
2641,0,0.009283,0.003536,0.048076,-1922.523926,-678.582336,449.773193
2642,0,0.026521,-0.001395,0.063965,-1922.466309,-678.564148,450.509033
2643,0,0.048648,-0.005109,0.083528,-1922.444946,-678.491943,451.383179
2644,0,0.165153,-0.009771,0.18084,-1922.420288,-678.530884,452.558319
2645,0,0.165281,-0.014578,0.182541,-1922.122437,-678.631836,453.707062
2646,0,0.066416,-0.019116,0.101207,-1922.174805,-678.613159,455.414429
2647,0,-0.01112,-0.024128,0.038574,-1921.585815,-678.791687,456.764984
2648,0,-0.053795,-0.029494,0.004419,-1921.182983,-678.926147,458.199829
2649,0,-0.128897,-0.035056,-0.057123,-1920.72522,-678.968689,459.788757
2650,0,-0.089154,-0.041952,-0.020852,-1919.89209,-679.116821,461.218262
2651,0,-0.164782,-0.049551,-0.082063,-1919.130615,-679.288025,462.678894
2652,0,-0.236227,-0.057408,-0.141375,-1918.413452,-679.387085,464.154907
2653,0,-0.063937,-0.067475,0.007466,-1917.768677,-679.699036,465.635315
2654,0,-0.026549,-0.076356,0.04386,-1916.568237,-679.907166,467.01532
2655,0,0.004551,-0.084705,0.074924,-1915.456787,-680.1026,468.558105
2656,0,0.378384,-0.095056,0.418788,-1914.716919,-680.1073,470.269257
2657,0,0.312842,-0.10339,0.364751,-1913.183105,-680.308777,471.607513
2658,0,0.341189,-0.112211,0.398856,-1911.750244,-680.449341,472.944946
2659,0,0.355349,-0.121042,0.418972,-1910.412476,-680.476807,474.445587
2660,0,0.331499,-0.133439,0.405517,-1908.760254,-680.650818,475.815735
2661,0,0.327993,-0.132012,0.399958,-1906.459961,-681.066895,476.437744
2662,0,0.135957,-0.131621,0.221921,-1903.31189,-681.434204,476.603821
2663,0,0.05619,-0.143776,0.153266,-1901.857422,-681.48645,477.820526
2664,0,0.070024,-0.15253,0.17066,-1900.047974,-681.556396,478.895203
2665,0,0.058715,-0.162708,0.16495,-1898.268066,-681.566589,479.749786
2666,0,0.089898,-0.171573,0.200728,-1896.713013,-681.547729,480.874298
2667,0,0.038408,-0.182281,0.153195,-1894.967896,-681.667725,481.648651
2668,0,-0.980209,-0.197282,-0.872296,-1893.553223,-681.324829,482.870148
2669,0,-1.049528,-0.203938,-0.95231,-1892.147705,-681.497437,483.74411
2670,0,-1.110431,-0.210461,-1.026216,-1890.041504,-681.198303,484.363403
2671,0,-1.170021,-0.21618,-1.100679,-1888.272949,-681.150513,484.998199
2672,0,-1.22761,-0.221293,-1.176409,-1886.582397,-680.916077,485.633423
2673,0,-1.282289,-0.225168,-1.249307,-1884.813721,-680.739563,486.280304
2674,0,-1.343455,-0.227044,-1.331748,-1883.119995,-680.515869,486.710632
2675,0,-1.400261,-0.228303,-1.41488,-1881.703613,-680.346558,487.268463
2676,0,-1.402473,-0.233737,-1.432432,-1880.11792,-679.980713,487.813477
2677,0,-1.441436,-0.234727,-1.492571,-1878.974731,-679.734741,488.166779
2678,0,-1.37966,-0.250354,-1.435184,-1877.314941,-679.266907,488.431091
2679,0,-1.338491,-0.261858,-1.39929,-1876.5802,-678.82489,488.905365
2680,0,-1.296215,-0.271792,-1.363051,-1874.634521,-678.538757,488.590576
2681,0,-1.317981,-0.275367,-1.404396,-1874.206787,-677.897339,489.044006
2682,0,-1.277675,-0.285688,-1.36806,-1873.025757,-677.382996,488.869751
2683,0,-1.475488,-0.254515,-1.637414,-1872.434814,-677.058167,488.707214
2684,0,-1.434449,-0.265394,-1.598991,-1871.489624,-676.602783,488.367279
2685,0,-1.376101,-0.278008,-1.536868,-1870.483643,-676.084595,487.967316
2686,0,-1.506462,-0.255885,-1.724859,-1869.304199,-675.82074,486.996674
2687,0,-1.456428,-0.269471,-1.674484,-1867.817749,-675.579773,485.929901
2688,0,-1.402609,-0.281497,-1.613625,-1867.253418,-674.927246,485.114532
2689,0,-1.35315,-0.292949,-1.556699,-1866.695557,-674.427551,484.211548
2690,0,-1.29166,-0.307772,-1.485274,-1866.147583,-673.888733,483.005768
2691,0,-1.307147,-0.304573,-1.510703,-1866.031982,-673.240051,482.061218
2692,0,-1.25296,-0.314726,-1.445522,-1865.766235,-672.718079,480.95874
2693,0,-1.199745,-0.324192,-1.382185,-1865.527222,-672.239319,479.753418
2694,0,-1.149783,-0.33263,-1.322823,-1865.332886,-671.716736,478.546997
2695,0,-1.259603,-0.308553,-1.469453,-1865.449585,-671.157532,477.3685
2696,0,-1.201984,-0.318198,-1.398919,-1865.559448,-670.730469,476.040741
2697,0,-1.172964,-0.321018,-1.366112,-1865.690308,-670.310669,474.684723
2698,0,-1.238619,-0.305228,-1.456403,-1865.860962,-669.934692,473.233032
2699,0,-1.193014,-0.312046,-1.400842,-1866.25354,-669.583374,471.789429
2700,0,-1.233428,-0.300017,-1.456247,-1866.738037,-669.199707,470.392273
2701,0,-1.195755,-0.304857,-1.410225,-1867.31665,-668.956543,468.946075
2702,0,-1.198036,-0.300108,-1.415219,-1867.895874,-668.778625,467.646118
2703,0,-1.171175,-0.302625,-1.384676,-1868.284668,-668.709839,466.55542
2704,0,-1.199622,-0.293829,-1.424796,-1868.918823,-668.690796,465.821075
2705,0,-1.207164,-0.291089,-1.438037,-1869.248169,-668.97937,465.335815
2706,0,-1.197206,-0.292024,-1.429252,-1869.595947,-669.428345,465.139374
2707,0,-1.206793,-0.288326,-1.446621,-1869.979126,-669.79834,465.162781
2708,0,-1.221603,-0.283174,-1.470741,-1870.262695,-670.180054,465.52594
2709,0,-1.20587,-0.285996,-1.457966,-1870.42334,-670.598389,465.933899
2710,0,-1.216161,-0.281889,-1.475019,-1871.31604,-670.812622,466.822937
2711,0,-1.234903,-0.27764,-1.508772,-1871.017578,-671.235596,467.173737
2712,0,-1.173258,-0.2925,-1.4344,-1871.420288,-671.480103,467.973785
2713,0,-0.454379,-0.43375,-0.519263,-1873.999878,-670.852234,469.719025
2714,0,-0.499521,-0.433123,-0.581357,-1874.608154,-671.167114,470.300964
2715,0,-0.492525,-0.436581,-0.576155,-1875.126343,-671.25592,470.594391
2716,0,-0.484439,-0.439068,-0.567675,-1875.45459,-671.440491,470.476532
2717,0,-0.499355,-0.437579,-0.589545,-1875.993408,-671.636963,470.205322
2718,0,-0.524861,-0.437132,-0.625202,-1876.286133,-671.910034,469.565491
2719,0,-0.566532,-0.432961,-0.684085,-1876.732056,-671.930542,468.791962
2720,0,-0.612674,-0.430072,-0.747675,-1877.267456,-671.989685,467.838013
2721,0,-0.648819,-0.427788,-0.796794,-1877.40271,-672.359741,466.329651
2722,0,-0.105869,-0.470758,-0.080173,-1877.623901,-672.594727,465.042328
2723,0,-0.150238,-0.470564,-0.140498,-1878.213623,-672.516785,463.900665
2724,0,-0.176566,-0.470564,-0.176304,-1878.474243,-672.584351,462.485046
2725,0,-0.878857,-0.338186,-1.081481,-1875.417725,-673.862366,459.570923
2726,0,-0.877336,-0.338006,-1.080079,-1875.515381,-673.976135,458.521179
2727,0,-0.909779,-0.332162,-1.121375,-1875.716675,-673.967224,457.597443
2728,0,-0.620478,-0.430555,-0.773053,-1879.970093,-672.391846,459.249878
2729,0,-0.613213,-0.431364,-0.763225,-1880.013916,-672.427795,459.010681
2730,0,-0.60566,-0.431556,-0.752285,-1880.007446,-672.435913,459.077148
